Tradename,License #,UBI,Street Address,Suite/Rm,City,State,County,ZipCode,PrivDesc,PrivilegeStatus,DateCreated,DayPhone,
THE VAULT CANNABIS                           ,414829,6035990340010001,9626 32ND ST SE               ,                         ,LAKE STEVENS            ,WA,SNOHOMISH,982050000,MARIJUANA RETAILER                 ,ACTIVE (ISSUED),20180206,4252488559,
THE VAULT CANNABIS                           ,420619,6033553980010004,11701 HIGHWAY 99              ,                         ,EVERETT                 ,WA,SNOHOMISH,982044809,MARIJUANA RETAILER                 ,CLOSED (PERMANENT),20180727,4252488559,
THE WASHINGTON STATE CANNABIS GROUP          ,421658,6030389270010002,8606 PRESTON FALL CITY RD SE  ,                         ,PRESTON                 ,WA,KING,980500000,MARIJUANA RETAILER                 ,PENDING (ISSUED),20180711,2063807824,
THE WEED SHACK                               ,414712,6033599480010001,2294 STATE ROUTE 109          ,                         ,HOQUIAM                 ,WA,GRAYS HARBOR,985500000,MARIJUANA RETAILER                 ,PENDING (ISSUED),20180730,2539059448,
THE WEED SHOP                                ,422457,6035727160010002,25171 SR 525                  ,#2                       ,GREENBANK               ,WA,ISLAND,982530000,MARIJUANA RETAILER                 ,ACTIVE (ISSUED),20180118,4252603482,
THE WEED STORE LLC                           ,422920,6036043470010001,3213 S 38TH ST STE A-2        ,                         ,TACOMA                  ,WA,PIERCE,984095617,MARIJUANA RETAILER                 ,PENDING (NOT ISSUED),20160405,2533768562,
THE WEST SEATTLE MARIJUANA COMPANY           ,414868,6033564790010002,10825 MYERS WAY S             ,                         ,SEATTLE                 ,WA,KING,981681367,MARIJUANA RETAILER                 ,ACTIVE (ISSUED),20171007,2069492124,
THEOREM                                      ,415115,6033594140010002,6323 NE BOTHEL WAY            ,                         ,KENMORE                 ,WA,KING,980280000,MARIJUANA RETAILER                 ,ACTIVE (ISSUED),20171110,2066418344,
THRIVE                                       ,414074,6033423140010001,2526 E HILLSBORO ST           ,STE A                    ,PASCO                   ,WA,FRANKLIN,993010000,MARIJUANA RETAILER                 ,CLOSED (PERMANENT),20160428,5098604315,
"TJ'S CANNABIS BUDS, OILS, AND MORE           ",415183,6035502430010001,1428 OLYMPIC HWY S   STE A    ,STE A                    ,SHELTON                 ,WA,MASON,985840000,MARIJUANA RETAILER                 ,ACTIVE (ISSUED),20180430,3604272990,
TOKEN HERB                                   ,400209,6033519780010001,837 A CRESCENT BEACH RD       ,                         ,EASTSOUND               ,WA,SAN JUAN,982451695,MARIJUANA RETAILER                 ,ACTIVE (ISSUED),20171024,3603766900,
TOKER FRIENDLY                               ,417486,6034472620010002,1515 S LYONS RD  STE B        ,STE B                    ,AIRWAY HEIGHTS          ,WA,SPOKANE,990010000,MARIJUANA RETAILER                 ,ACTIVE (ISSUED),20171002,5092448728,
TONASKET HOUSE OF CANNABIS                   ,422454,6035188950010004,305 W 4TH ST STE A            ,                         ,TONASKET                ,WA,OKANOGAN,988550000,MARIJUANA RETAILER                 ,ACTIVE (ISSUED),20171130,3607853843,
TOP CAT ENTERPRISES                          ,414513,6033560240010003,13217 41ST AVE NE BLDG B      ,BLDG B                   ,MARYSVILLE              ,WA,SNOHOMISH,982717808,MARIJUANA RETAILER                 ,ACTIVE (ISSUED),20180309,2534489170,
TOP SHELF CANNABIS                           ,414256,6033505750010001,3863 HANNEGAN RD              ,                         ,BELLINGHAM              ,WA,WHATCOM,982269103,MARIJUANA RETAILER                 ,ACTIVE (ISSUED),20171204,3602243735,
TOP SHELF CANNABIS                           ,417469,6031526790010003,4712 PACIFIC HWY              ,                         ,BELLINGHAM              ,WA,WHATCOM,982269049,MARIJUANA RETAILER                 ,ACTIVE (ISSUED),20171102,3603194102,
TREEHOUSE CLUB                               ,413369,6034203350010001,14421 E TRENT AVE             ,                         ,SPOKANE VALLEY          ,WA,SPOKANE,992161392,MARIJUANA RETAILER                 ,ACTIVE (ISSUED),20180514,5094132169,
TRICHOME & CALYX CORP.                       ,415234,6033531960010003,3845 BRIDGE WAY N             ,                         ,SEATTLE                 ,WA,KING,981030000,MARIJUANA RETAILER                 ,CLOSED (PERMANENT),20170913,7138760850,
TRIPLE C COLLECTIVE                          ,352400,6031373140010007,2708 6TH AVE                  ,                         ,TACOMA                  ,WA,PIERCE,984067213,MARIJUANA RETAILER                 ,CLOSED (PERMANENT),20170626,2535074725,
TROVE MEDICAL AND RECREATIONAL               ,414871,6033568870010002,218 N SAMISH WAY STE 103      ,                         ,BELLINGHAM              ,WA,WHATCOM,982250000,MARIJUANA RETAILER                 ,ACTIVE (ISSUED),20180524,3603933459,
TRU GREENTHUMB                               ,421929,6035599710010002,1350 ATLANTIC AVE             ,                         ,WOODLAND                ,WA,COWLITZ,986748457,MARIJUANA RETAILER                 ,PENDING (ISSUED),20180629,3607314157,
UNCLE ANDO'S WURLD OF WEED                   ,414345,6035352180010001,401 SOUTH BOONE               ,                         ,ABERDEEN                ,WA,GRAYS HARBOR,985208508,MARIJUANA RETAILER                 ,PENDING (ISSUED),20180423,4255036116,
UNCLE IKE'S                                  ,414533,6034095790010001,2310 EAST UNION ST            ,                         ,SEATTLE                 ,WA,KING,981222966,MARIJUANA RETAILER                 ,PENDING (ISSUED),20180525,2065055555,
UNCLE IKE'S                                  ,421141,6035545560010001,501 15TH AVE E                ,                         ,SEATTLE                 ,WA,KING,981120000,MARIJUANA RETAILER                 ,PENDING (ISSUED),20180615,2063915510,
UNCLE IKES                                   ,421514,6035617000010001,9822 15TH AVE SW STE B        ,SUITE B                  ,SEATTLE                 ,WA,KING,981062850,MARIJUANA RETAILER                 ,ACTIVE (ISSUED),20180724,2063915510,
URBAN BUD                                    ,415010,6033850920010001,112 S 24TH ST                 ,                         ,TACOMA                  ,WA,PIERCE,984022904,MARIJUANA RETAILER                 ,ACTIVE (ISSUED),20180621,2533271572,
URBAN GARDEN SPECIALTY                       ,422604,6029555970010001,50 LEES PLACE SUITE A         ,                         ,CHELAN                  ,WA,CHELAN,988169775,MARIJUANA RETAILER                 ,PENDING (NOT ISSUED),20160322,5098884406,
V.S.W.                                       ,362444,6035684740010001,13014 WA-99                   ,                         ,EVERETT                 ,WA,SNOHOMISH,982040000,MARIJUANA RETAILER                 ,CLOSED (PERMANENT),20180425,2062715468,
VELA                                         ,415534,6033593680010003,1944 1ST AVE S #100           ,                         ,SEATTLE                 ,WA,KING,981341406,MARIJUANA RETAILER                 ,PENDING (ISSUED),20180313,2069728500,
VISION RESEARCH GROUP LLC                    ,422695,6032735050010004,5826 SOUTH KRAMER ROAD # A-2  ,                         ,LANGLEY                 ,WA,ISLAND,98260    ,MARIJUANA RETAILER                 ,PENDING (NOT ISSUED),20160329,2066173676,
W.C.W. ENTERPRISES                           ,415445,6033597170010003,3708 MT BAKER HWY             ,                         ,EVERSON                 ,WA,WHATCOM,982470000,MARIJUANA RETAILER                 ,PENDING (ISSUED),20180627,4253127077,
W.V.S. LLC                                   ,422399,6035684720010002,RETAIL TITLE CERTIFICATE      ,                         ,EVERETT                 ,WA,SNOHOMISH,982043757,MARIJUANA RETAILER                 ,CLOSED (PERMANENT),20180529,2062715468,
WALLA WALLA CANNABIS COMPANY                 ,415641,6033593720010003,927 W MAIN ST                 ,                         ,WALLA WALLA             ,WA,WALLA WALLA,993622746,MARIJUANA RETAILER                 ,ACTIVE (ISSUED),20180206,5098764946,
WALLA WALLA WEEDERY                          ,414011,6033374760010001,207 S 9TH AVE                 ,                         ,WALLA WALLA             ,WA,WALLA WALLA,993622700,MARIJUANA RETAILER                 ,CLOSED (PERMANENT),20180322,5098764279,
WALLA WALLA WEEDERY                          ,425273,6033374760010003,728 IRENE ST                  ,                         ,WALLA WALLA             ,WA,WALLA WALLA,993621604,MARIJUANA RETAILER                 ,ACTIVE (ISSUED),20171013,5098764279,
WASHINGTON GREEN LEAF                        ,414128,6033557220010003,RETAIL TITLE CERTIFICATE      ,                         ,CENTRALIA               ,WA,LEWIS,985319649,MARIJUANA RETAILER                 ,CLOSED (PERMANENT),20180622,4253124423,
WASHINGTON RETAIL PARTNERS                   ,415148,6035688340010001,591 STATE RTE 821  STE B      ,STE B                    ,YAKIMA                  ,WA,YAKIMA,989019396,MARIJUANA RETAILER                 ,CLOSED (PERMANENT),20170324,5094065852,
WASHINGTON RETAIL PARTNERS LLC               ,422602,6035688340010005,RETAIL TITLE CERTIFICATE      ,                         ,KENNEWICK               ,WA,BENTON,993360000,MARIJUANA RETAILER                 ,CLOSED (PERMANENT),20180723,2067697115,
WASHINGTON STATE CANNABIS COMPANY            ,414559,6035859930010003,2415 ROBERTSON DRIVE          ,                         ,RICHLAND                ,WA,BENTON,993540000,MARIJUANA RETAILER                 ,PENDING (ISSUED),20180705,2066607221,
WAYNE SEMINOFF COMPANY                       ,422752,6014453860010002,2600 W BRUNEAU PL             ,                         ,KENNEWICK               ,WA,BENTON,983360000,MARIJUANA RETAILER                 ,ACTIVE (ISSUED),20180227,4256437780,
WE'RE JUST BUDS                              ,414995,6034044400010001,1340 SE BISHOP BLVD STE A     ,                         ,PULLMAN                 ,WA,WHITMAN,991636409,MARIJUANA RETAILER                 ,ACTIVE (ISSUED),20180517,5093320160,
WEED EXPERTS                                 ,415629,6033566740010003,7207 EVERGREEN WAY            ,                         ,EVERETT                 ,WA,SNOHOMISH,982035629,MARIJUANA RETAILER                 ,PENDING (NOT ISSUED),20140109,5309191444,
WEST CHOICE                                  ,409509,6034797720010002,2805 6TH AVE                  ,                         ,TACOMA                  ,WA,PIERCE,984066707,MARIJUANA RETAILER                 ,CLOSED (PERMANENT),20160706,2532250200,
WEST CHOICE                                  ,413987,6034797720010001,5209 POINT FOSDICK DR NW #202 ,                         ,GIG HARBOR              ,WA,PIERCE,983350000,MARIJUANA RETAILER                 ,CLOSED (PERMANENT),20160222,2532250200,
"WEST COAST ENGINE DESIGN, LLC                ",422753,6027978130010001,11655 RENTON AVE S STE B      ,                         ,RENTON                  ,WA,KING,98178    ,MARIJUANA RETAILER                 ,PENDING (NOT ISSUED),20160401,4256437780,
WESTERN BUD                                  ,414959,6033587180010001,11401 RAINIER AVE S           ,                         ,SEATTLE                 ,WA,KING,981783947,MARIJUANA RETAILER                 ,ACTIVE (ISSUED),20180726,2066124887,
WESTERN BUD                                  ,421707,6040313940010001,1401 IOWA ST                  ,                         ,BELLINGHAM              ,WA,WHATCOM,982294763,MARIJUANA RETAILER                 ,ACTIVE (ISSUED),20180727,3609331428,
WESTERN BUD                                  ,422037,6040551410010001,20291 SR 20 UNIT 2            ,                         ,BURLINGTON              ,WA,SKAGIT,941409316,MARIJUANA RETAILER                 ,ACTIVE (ISSUED),20171121,2062097254,
WESTERN BUD                                  ,422166,6040676660010001,20291 STATE ROUTE 20 UNIT C   ,                         ,BURLINGTON              ,WA,SKAGIT,982238727,MARIJUANA RETAILER                 ,CLOSED (PERMANENT),20180524,2062097254,
WESTERN BUD                                  ,426849,6040676660010002,6186 STATE ROUTE 20 STE B     ,                         ,ANACORTES               ,WA,SKAGIT,982218496,MARIJUANA RETAILER                 ,ACTIVE (ISSUED),20180524,2062097254,
WESTSIDE420 RECREATIONAL                     ,412466,6030740190010003,4503 OCEAN BEACH HWY STE 103  ,                         ,LONGVIEW                ,WA,COWLITZ,986325055,MARIJUANA RETAILER                 ,ACTIVE (ISSUED),20171229,3604235261,
WHIDBEY ISLAND CANNABIS CO.                  ,417511,6033727020010005,5826 S KRAMER RD STE A        ,                         ,LANGLEY                 ,WA,ISLAND,982609236,MARIJUANA RETAILER                 ,CLOSED (PERMANENT),20170829,3603216151,
WHIDBEY ISLAND CANNABIS CO.                  ,423993,6033727020010006,1860 SCOTT RD                 ,                         ,FREELAND                ,WA,ISLAND,982499430,MARIJUANA RETAILER                 ,ACTIVE (ISSUED),20180131,3603216151,
WHITE RABBIT RETAIL                          ,414398,6033537490010003,15928 HWY 99                  ,                         ,LYNNWOOD                ,WA,SNOHOMISH,980870000,MARIJUANA RETAILER                 ,ACTIVE (ISSUED),20171013,4257454242,
